Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
cardigan-beanie,,,,,,,,,0-3 mths,,Mint striped,,,G300-0003-06.00,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mint-natural-stripe-baby-cardigan-and-beanie.jpg?v=1664855953,10,Mint natural stripe baby cardigan and beanie,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-natural-stripe-baby-cardigan-and-beanie.jpg?v=1664855953,kg,,,,,
cardigan-beanie,,,,,,,,,0-3 mths,,Pink striped,,,G300-0003-05.00,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-cardigan-and-beanie-set.jpg?v=1664855957,11,Pink baby cardigan and beanie set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-cardigan-and-beanie-set.jpg?v=1664855957,kg,,,,,
cardigan-beanie,,,,,,,,,3-6 mths,,Mushroom striped,,,G300-0306-01,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/baby-wearing-natural-cardigan-and-beanie.png?v=1664665421,12,Baby wearing natural cardigan and beanie,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-cardigan-and-beanie.jpg?v=1667103728,kg,,,,,
cardigan-beanie,,,,,,,,,3-6 mths,,Oatmeal Marle,,,G300-0306-11,0.0,shopify,1,deny,manual,96.50,111.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-cardigan-and-beanie.jpg?v=1667103728,kg,,,,,
cardigan-beanie,,,,,,,,,3-6 mths,,Powder Blue,,,G300-0306-03,0.0,shopify,1,continue,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-baby-cardigan-and-beanie.jpg?v=1667103728,kg,,,,,
cardigan-beanie,,,,,,,,,3-6 mths,,Mint,,,G300-0306-06,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-baby-cardigan-and-beanie.jpg?v=1667103728,kg,,,,,
cardigan-beanie,,,,,,,,,3-6 mths,,Pink,,,G300-0306-05,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-cardigan-and-beanie.jpg?v=1667103728,kg,,,,,
cardigan-beanie,,,,,,,,,3-6 mths,,Natural,,,G300-0306-00,0.0,shopify,2,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-cardigan-beanie-set.jpg?v=1667103728,kg,,,,,
cardigan-beanie,,,,,,,,,3-6 mths,,Chocolate,,,G300-0306-02,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-baby-cardigan-and-beanie-set.jpg?v=1664855945,kg,,,,,
cardigan-beanie,,,,,,,,,3-6 mths,,Navy,,,G300-0306-04,0.0,shopify,1,continue,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-baby-cardigan-and-beanie.jpg?v=1664855947,kg,,,,,
cardigan-beanie,,,,,,,,,3-6 mths,,Powder Blue striped,,,G300-0306-03.00,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-natural-stripe-baby-cardigan-and-beanie.jpg?v=1664855949,kg,,,,,
cardigan-beanie,,,,,,,,,3-6 mths,,Mint striped,,,G300-0306-06.00,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-natural-stripe-baby-cardigan-and-beanie.jpg?v=1664855953,kg,,,,,
cardigan-beanie,,,,,,,,,3-6 mths,,Pink striped,,,G300-0306-05.00,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-cardigan-and-beanie-set.jpg?v=1664855957,kg,,,,,
cardigan-beanie,,,,,,,,,6-12 mths,,Mushroom striped,,,G300-0612-01.00,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-cardigan-and-beanie.jpg?v=1667103728,kg,,,,,
cardigan-beanie,,,,,,,,,6-12 mths,,Oatmeal Marle,,,G300-0612-11,0.0,shopify,1,deny,manual,96.50,111.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-cardigan-and-beanie.jpg?v=1667103728,kg,,,,,
cardigan-beanie,,,,,,,,,6-12 mths,,Powder Blue,,,G300-0612-03,0.0,shopify,1,continue,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-baby-cardigan-and-beanie.jpg?v=1667103728,kg,,,,,
cardigan-beanie,,,,,,,,,6-12 mths,,Mint,,,G300-0612-06,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-baby-cardigan-and-beanie.jpg?v=1667103728,kg,,,,,
cardigan-beanie,,,,,,,,,6-12 mths,,Pink,,,G300-0612-05,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-cardigan-and-beanie.jpg?v=1667103728,kg,,,,,
cardigan-beanie,,,,,,,,,6-12 mths,,Natural,,,G300-0612-00,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-cardigan-beanie-set.jpg?v=1667103728,kg,,,,,
cardigan-beanie,,,,,,,,,6-12 mths,,Chocolate,,,G300-0612-02,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-baby-cardigan-and-beanie-set.jpg?v=1664855945,kg,,,,,
cardigan-beanie,,,,,,,,,6-12 mths,,Navy,,,G300-0612-04,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-baby-cardigan-and-beanie.jpg?v=1664855947,kg,,,,,
cardigan-beanie,,,,,,,,,6-12 mths,,Powder Blue striped,,,G300-0612-08.00,0.0,shopify,1,continue,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-natural-stripe-baby-cardigan-and-beanie.jpg?v=1664855949,kg,,,,,
cardigan-beanie,,,,,,,,,6-12 mths,,Mint striped,,,G300-0612-06.00,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-natural-stripe-baby-cardigan-and-beanie.jpg?v=1664855953,kg,,,,,
cardigan-beanie,,,,,,,,,6-12 mths,,Pink striped,,,G300-0612-05.00,0.0,shopify,1,deny,manual,96.50,111.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-cardigan-and-beanie-set.jpg?v=1664855957,kg,,,,,
cardigan-booties,Cardigan and Booties Set,"<p>These baby gift sets include a baby cardigan with a choice of baby Mary Janes or our knitted Baby Loafers. All hand knitted in merino wool.</p>
<p>Cardigan:<br>The classic cardie - simple but very sweet! <br>Garter stitch edging with detailed neckline and two button fastening.<br>Perfect first cardigan for your new baby.</p>
<p>Knitted Baby Loafers:<br>These little shoes are a great alternative to the bootie.<br> The crocheted chain around the top means they can be done up for a snug fit.</p>
<p>Baby Mary Janes:<br>A knitted version of the classic Mary Jane Shoe that we all know and love. <br>A side button fastening to keep them secure.</p>
Check out the individual garments in the set :
<div class=""textpad30"">
<a title=""Baby Cardigans"" href=""/products/baby-cardigans"">Baby Cardigans</a><br><a title=""Knitted Baby Loafers"" href=""/products/baby-loafers"">Baby Loafers</a><br><a title=""Baby Mary Janes"" href=""/products/baby-mary-janes"">Baby Mary Janes</a>
</div>
<br>
<p>Great baby shower gift idea and as always they are packaged in a Weebits gift box.<br>If you purchase other pieces from our range we will add them all together in one big gift box. If you are buying gifts for more than one baby please let us know so we can wrap them in separate boxes.</p>
<p>All our merino baby clothes are coloured using <a title=""read about ecofriendly dyes"" href=""/pages/natural-fabrics#ecodyes"">ecofriendly dyes</a><br> Knitted locally in New Zealand using pure 8ply <a title=""read more about merino wool"" href=""/pages/natural-fabrics#merino"">merino wool</a> sourced from Woolyarns NZ and prized worldwide for its superior qualities.</p>",Weebits,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Gift Set,"AGE_ 0-3 months, AGE_ 3-6 months, baby gift ideas, Baby gift sets, Baby gifts NZ made, Cardigan and booties gift sets, COLOUR_Chocolate, COLOUR_Mint, COLOUR_Mushroom, COLOUR_Natural, COLOUR_Navy, COLOUR_Pink, COLOUR_Powder Blue, COLOUR_Soft Pink",true,Size,0-3 mths,Colour,Natural,Shoe Style,Mary Janes,G310-0003-00_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/natural-cardigan-booties-set.jpg?v=1664680386,1,Natural cardigan and booties set,false,Cardigan and Booties Set | Baby Gift Sets | Weebits,Cardigan and booties baby gift sets at a special price. The classic cardigan with either baby Mary Janes or knitted Baby Loafers. Hand knitted merino wool.,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-cardigan-booties-set.jpg?v=1664680386,kg,,,,,active
cardigan-booties,,,,,,,,,0-3 mths,,Natural,,Baby Loafers,G310-0003-00_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-cardigan-booties-set.jpg?v=1664680390,2,Mushroom cardigan and booties set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-cardigan-booties-set.jpg?v=1664680386,kg,,,,,
cardigan-booties,,,,,,,,,0-3 mths,,Mushroom,,Mary Janes,G310-0003-01_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-cardigan-booties-set.jpg?v=1664680393,3,Chocolate cardigan and booties set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-cardigan-booties-set.jpg?v=1664680390,kg,,,,,
cardigan-booties,,,,,,,,,0-3 mths,,Mushroom,,Baby Loafers,G310-0003-01_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/blue-cardigan-booties-set.jpg?v=1664680396,4,Blue cardigan and booties set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-cardigan-booties-set.jpg?v=1664680390,kg,,,,,
cardigan-booties,,,,,,,,,0-3 mths,,Chocolate,,Mary Janes,G310-0003-02_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/navy-cardigan-booties-set.jpg?v=1664680399,5,Navy cardigan and booties set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-cardigan-booties-set.jpg?v=1664680393,kg,,,,,
cardigan-booties,,,,,,,,,0-3 mths,,Chocolate,,Baby Loafers,G310-0003-02_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/pink-cardigan-booties-set.jpg?v=1664680403,6,Pink cardigan and booties set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-cardigan-booties-set.jpg?v=1664680393,kg,,,,,
cardigan-booties,,,,,,,,,0-3 mths,,Powder Blue,,Mary Janes,G310-0003-03_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mint-cardigan-booties-set.jpg?v=1664680407,7,Mint cardigan and booties set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-cardigan-booties-set.jpg?v=1664680396,kg,,,,,
cardigan-booties,,,,,,,,,0-3 mths,,Powder Blue,,Baby Loafers,G310-0003-03_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/colour-range-baby-cardigans.jpg?v=1664680410,8,Colour range of baby cardigans,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-cardigan-booties-set.jpg?v=1664680396,kg,,,,,
cardigan-booties,,,,,,,,,0-3 mths,,Navy,,Mary Janes,G310-0003-04_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/baby-in-mushroom-cardigan-booties.jpg?v=1664680414,9,Baby in mushroom cardigan and booties,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-cardigan-booties-set.jpg?v=1664680399,kg,,,,,
cardigan-booties,,,,,,,,,0-3 mths,,Navy,,Baby Loafers,G310-0003-04_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-cardigan-booties-set.jpg?v=1664680399,kg,,,,,
cardigan-booties,,,,,,,,,0-3 mths,,Pink,,Mary Janes,G310-0003-05_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-cardigan-booties-set.jpg?v=1664680403,kg,,,,,
cardigan-booties,,,,,,,,,0-3 mths,,Pink,,Baby Loafers,G310-0003-05_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-cardigan-booties-set.jpg?v=1664680403,kg,,,,,
cardigan-booties,,,,,,,,,0-3 mths,,Mint,,Mary Janes,G310-0003-06_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-cardigan-booties-set.jpg?v=1664680407,kg,,,,,
cardigan-booties,,,,,,,,,0-3 mths,,Mint,,Baby Loafers,G310-0003-06_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-cardigan-booties-set.jpg?v=1664680407,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Natural,,Mary Janes,G310-0306-00_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-cardigan-booties-set.jpg?v=1664680386,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Natural,,Baby Loafers,G310-0306-00_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-cardigan-booties-set.jpg?v=1664680386,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Mushroom,,Mary Janes,G310-0306-01_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-cardigan-booties-set.jpg?v=1664680390,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Mushroom,,Baby Loafers,G310-0306-01_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-cardigan-booties-set.jpg?v=1664680390,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Chocolate,,Mary Janes,G310-0306-02_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-cardigan-booties-set.jpg?v=1664680393,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Chocolate,,Baby Loafers,G310-0306-02_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-cardigan-booties-set.jpg?v=1664680393,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Powder Blue,,Mary Janes,G310-0306-03_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-cardigan-booties-set.jpg?v=1664680396,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Powder Blue,,Baby Loafers,G310-0306-03_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-cardigan-booties-set.jpg?v=1664680396,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Navy,,Mary Janes,G310-0306-04_MJ,0.0,shopify,1,continue,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-cardigan-booties-set.jpg?v=1664680399,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Navy,,Baby Loafers,G310-0306-04_BL,0.0,shopify,1,continue,manual,96.00,107.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-cardigan-booties-set.jpg?v=1664680399,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Pink,,Mary Janes,G310-0306-05_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-cardigan-booties-set.jpg?v=1664680403,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Pink,,Baby Loafers,G310-0306-05_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-cardigan-booties-set.jpg?v=1664680403,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Mint,,Mary Janes,G310-0306-06_MJ,0.0,shopify,1,deny,manual,96.00,107.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-cardigan-booties-set.jpg?v=1664680407,kg,,,,,
cardigan-booties,,,,,,,,,3-6 mths,,Mint,,Baby Loafers,G310-0306-06_BL,0.0,shopify,1,deny,manual,96.00,107.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-cardigan-booties-set.jpg?v=1664680407,kg,,,,,
pompom-hat-and-scarf-set,Pompom Hat and Scarf Set,"<p>Knitted merino pompom hat and scarf set. A great baby gift idea.</p>
<p>Snug fitting hat with a fluffy pompom on the side. <br>Fold up brim which can be unfolded as baby grows to extend the length of use.</p>
<p>Add a scarf for extra warmth. Wrap around with a loop to keep scarf secure.<br>Soft to the skin.</p>
<p>Delivered in a gift box, the set contains a <a title=""Baby Pompom Hat"" href=""/products/baby-pompom-hat"">Baby Pompom Hat</a> and a <a title=""Baby Loop Scarf"" href=""/products/baby-loop-scarf"">Baby Loop Scarf</a> (0-12mths)<br> Check out the individual garments that that are included in this gift set.</p>
<p>All our merino baby clothes are coloured using <a title=""read about ecofriendly dyes"" href=""/pages/natural-fabrics#ecodyes"">ecofriendly dyes</a><br>Knitted locally in New Zealand using pure 8ply <a title=""read more about merino wool"" href=""/pages/natural-fabrics#merino"">merino wool</a> sourced from Woolyarns NZ and prized worldwide for its superior qualities.</p>",Weebits,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Gift Set,"AGE_ 0-3 months, AGE_ 3-6 months, AGE_ 6-12 months, Baby gift ideas, Baby gift sets, Baby gifts, Baby scarf and hat set, COLOUR_Chocolate, COLOUR_Mint, COLOUR_Mushroom, COLOUR_Natural, COLOUR_Navy, COLOUR_Pink, COLOUR_Powder Blue, COLOUR_Soft Pink, pompom hat, Pompom hat and loop scarf gift set, Scarf, Scarves",true,Hat Size,0-6 mths,Set Colour,Chocolate,,,G120-0006-02,0.0,shopify,1,deny,manual,49.95,63.95,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-pompom-hat-and-scarf-set.jpg?v=1664848975,1,Chocolate pompom hat and scarf set,false,Pompom Hat And Scarf Set | Baby Gift Ideas | Weebits,Knitted merino pompom hat and scarf set. A snug fitting hat with a fluffy pompom on the side combined with a loop scarf for extra warmth. Soft to the skin.,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-pompom-hat-and-scarf-set.jpg?v=1664848975,kg,,,,,active
pompom-hat-and-scarf-set,,,,,,,,,0-6 mths,,Natural,,,G120-0006-00,0.0,shopify,1,deny,manual,49.95,63.95,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/natural-pompom-hat-and-scarf-set.jpg?v=1664848979,2,Natural pompom hat and scarf set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-pompom-hat-and-scarf-set.jpg?v=1664848979,kg,,,,,
